STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 04:00,0.80, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 05:00,0.20, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 06:00,0.20, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 07:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 08:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 09:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 10:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 12:00,0.20, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 13:00,0.20, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 14:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 15:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 16:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130113 17:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130115 21:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130125 14:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130127 17:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130128 09:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130128 10:00,0.10, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130130 03:00,0.70, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130130 04:00,0.40, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130130 05:00,0.20, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130130 07:00,0.20, , 
COOP:151227,CALHOUN 4 ENE KY US,122.5,37.5319,-87.2669,20130130 16:00,0.10, , 
COOP:350694,BEND OR US,1115.6,44.05667,-121.285,20130101 01:00,0.00,g, 
COOP:350694,BEND OR US,1115.6,44.05667,-121.285,20130101 16:00,0.10, , 
COOP:350694,BEND OR US,1115.6,44.05667,-121.285,20130117 18:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130101 01:00,0.00,g, 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130101 06:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130101 12:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130104 11:00,999.99,[, 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130104 13:00,999.99,], 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130109 11:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130109 12:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130109 13:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 12:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 13:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 14:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 19:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 20:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 21:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 22:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130113 23:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130114 02:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130114 20:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 14:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 16:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 17:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 18:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 19:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 20:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130115 22:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 01:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 02:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 03:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 04:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 05:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 07:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130116 16:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130117 09:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130121 05:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130125 11:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130125 16:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 08:00,0.40, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 09:00,0.30, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 10:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 11:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 12:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 13:00,0.30, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 14:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 15:00,0.20, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 16:00,0.30, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 17:00,0.10, , 
COOP:150381,BARBOURVILLE KY US,301.8,36.8825,-83.8819,20130130 22:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130101 01:00,0.00,g, 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130111 02:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130111 07:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130111 08:00,0.20, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130111 09:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130112 23:00,0.20, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 00:00,0.40, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 01:00,0.30, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 02:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 04:00,0.30, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 05:00,0.30, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 17:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 18:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 20:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130113 22:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130121 10:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130128 02:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130129 08:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130130 07:00,0.10, , 
COOP:330862,BOWLING GREEN WWTP OH US,205.7,41.3831,-83.6111,20130130 08:00,0.10, , 
COOP:211227,CAMBRIDGE MN US,292.6,45.5505,-93.1265,20130101 01:00,0.00,g, 
COOP:211227,CAMBRIDGE MN US,292.6,45.5505,-93.1265,20130110 02:00,999.99,[, 
COOP:211227,CAMBRIDGE MN US,292.6,45.5505,-93.1265,20130111 00:00,999.99,], 
COOP:211227,CAMBRIDGE MN US,292.6,45.5505,-93.1265,20130127 20:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130101 01:00,0.00,g, 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130101 02:00,999.99,[, 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130102 00:00,999.99,], 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130102 15:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130105 07:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130105 20:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130108 06:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130108 09:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130109 01:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130109 02:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130109 11:00,0.20, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130109 12:00,0.70, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130109 13:00,0.20, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130109 14:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130110 03:00,0.10, , 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130130 02:00,999.99,[, 
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,20130131 00:00,999.99,], 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130101 01:00,0.00,g, 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130101 13:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130109 01:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130109 07:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130110 00:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130110 01:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130110 04:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130110 05:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 11:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 12:00,0.20, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 13:00,0.50, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 14:00,0.40, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 15:00,0.70, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 16:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 17:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 18:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 19:00,0.50, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 20:00,0.70, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 21:00,0.50, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 22:00,0.40, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130112 23:00,0.20, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130113 00:00,0.30, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130113 01:00,0.20, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130113 10:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130116 12:00,0.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130129 20:00,0.40, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130129 21:00,1.10, , 
COOP:030458,BATESVILLE LVSTK AR US,174,35.8306,-91.7944,20130130 00:00,0.10, , 
COOP:330639,BERLIN LAKE OH US,317,41.1169,-81.0094,20130101 00:00,999.99,}, 
COOP:330639,BERLIN LAKE OH US,317,41.1169,-81.0094,20130101 01:00,0.00,g, 
COOP:330639,BERLIN LAKE OH US,317,41.1169,-81.0094,20130101 02:00,999.99,{, 
COOP:120132,ALPINE 2 NE IN US,259.1,39.5736,-85.1583,20130101 00:00,999.99,], 
COOP:120132,ALPINE 2 NE IN US,259.1,39.5736,-85.1583,20130101 01:00,999.99,[, 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130101 01:00,0.00,g, 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130105 06:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130105 10:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130108 11:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130108 13:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130108 14:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130109 01:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130109 02:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130109 06:00,0.30, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130109 07:00,0.20, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130109 09:00,0.10, , 
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,20130113 02:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130101 01:00,0.00,g, 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130110 19:00,0.20, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130110 20:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130110 21:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130111 00:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130112 21:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130113 00:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130127 12:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130127 14:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 03:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 06:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 13:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 14:00,0.30, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 15:00,0.20, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 16:00,0.20, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 17:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 18:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 20:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 21:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130129 22:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130130 01:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130130 03:00,0.10, , 
COOP:110330,AUGUSTA IL US,207.3,40.2333,-90.9471,20130130 07:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130101 01:00,0.00,g, 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130101 02:00,999.99,[, 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130102 00:00,999.99,], 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130108 18:00,0.20, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130108 20:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130109 09:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130109 14:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130109 17:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130109 20:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130110 11:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130112 14:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130112 15:00,0.20, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130112 16:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 10:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 12:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 14:00,0.30, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 17:00,0.20, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 18:00,0.20, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 19:00,0.10, , 
COOP:340670,BENGAL 4 NNW OK US,203.3,34.87404,-95.08704,20130129 21:00,0.10, , 
COOP:301185,CANTON 4 SE NY US,136.6,44.5772,-75.1097,20130101 01:00,0.00,g, 
COOP:301185,CANTON 4 SE NY US,136.6,44.5772,-75.1097,20130101 02:00,999.99,{, 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 01:00,0.00,g, 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 11:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 12:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 15:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 18:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 21:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130101 23:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130102 00:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130102 02:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130111 09:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130111 18:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130111 20:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130114 02:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130114 03:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130114 07:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130114 10:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 01:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 12:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 13:00,0.20, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 14:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 15:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 22:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130115 23:00,0.20, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130116 01:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130116 06:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130116 07:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130116 11:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 03:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 05:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 08:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 09:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 10:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 11:00,0.30, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 12:00,0.20, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 13:00,0.30, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 14:00,0.40, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 15:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 18:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130117 20:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130130 01:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130130 16:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130130 17:00,1.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130130 18:00,0.20, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130130 19:00,0.10, , 
COOP:091619,CARNESVILLE GA US,264,34.43,-83.2477,20130130 22:00,0.10, , 
COOP:210075,ALBERT LEA 3 SE MN US,374.9,43.6064,-93.3019,20130101 01:00,0.00,g, 
COOP:210075,ALBERT LEA 3 SE MN US,374.9,43.6064,-93.3019,20130111 16:00,0.10, , 
COOP:210075,ALBERT LEA 3 SE MN US,374.9,43.6064,-93.3019,20130119 20:00,0.10, , 
COOP:210075,ALBERT LEA 3 SE MN US,374.9,43.6064,-93.3019,20130128 12:00,0.10, , 
COOP:210075,ALBERT LEA 3 SE MN US,374.9,43.6064,-93.3019,20130128 23:00,0.10, , 
COOP:041369,CAMP ANGELUS CA US,1758.7,34.1491,-116.9802,20130101 00:00,999.99,], 
COOP:041369,CAMP ANGELUS CA US,1758.7,34.1491,-116.9802,20130101 01:00,999.99,[, 
COOP:101636,CENTERVILLE COOPER DR ID US,1353.3,43.9592,-115.8453,20130101 00:00,999.99,], 
COOP:101636,CENTERVILLE COOPER DR ID US,1353.3,43.9592,-115.8453,20130101 01:00,999.99,[, 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130101 01:00,0.00,g, 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130110 21:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130110 22:00,0.30, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130110 23:00,0.20, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130111 01:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130111 03:00,0.40, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130113 00:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130125 06:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130127 21:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130128 04:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 00:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 07:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 16:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 17:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 18:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 19:00,0.10, , 
COOP:110583,BELVIDERE WWTP IL US,229.5,42.255,-88.8644,20130129 20:00,0.10, , 
